;HAF;;;;
;HNA;;;;
;GFF;;;;
;GXA;;;;
;GZD;;;;
;HTG;;;;
;GSJ;;;;
;GHV;;;;
;GPM;;;;
;EJC;;;;
;TAT;;;;
;VMM;;;;
;GMT;;;;
;GSY;;;;
G6;BSR;;;;
;GIJ;;;;
;GNC;;;;
J9;GIF;;;;
;GEA;;;;
;GIQ;;;;
;CGH;;;;
;GUS;;;;
G8;GUJ;;;;
;TSU;;;;
;GUF;;;;
GF;GFA;;;;
;GAT;;;;
;GCN;;;;
;SFY;;;;
;GPC;;;;
;GLF;;;;
;GFS;;;;
;GFT;;;;
;GUL;;;;
;GUM;;;;
;GDH;;;;
GY;;;;;
;GWN;;;;
;GAC;;;;
3S;GUY;;;;
;HTB;;;;
;HCK;;;;
MR;MML;;;;
;HAY;;;;
;HSN;;;;
;HRN;;;;
;HYP;;;;
;HFM;;;;
A5;HOP;;;;
;HLA;;;;
;HWD;;;;
;KTR;;;;
;AHT;;;;
;;;;;
;FMS;;;;
H6;HAG;;;;
;POW;;;;
HR;HHN;;;;
H1;;;;;
HU;CHH;;;;
1R;;;;;
;HLS;;;;
2T;HAM;;;;
;HTI;;;;
;HRB;;;;
;HNR;;;;
;HTN;;;;
;HTC;;;;
;HBC;;;;
;HAJ;;;;
;HKL;;;;
;HLH;;;;
;HCV;;;;
4R;HHI;;;;
;HJL;;;;
;HMM;;;;
;WVA;;;;
;HGR;;;;
;HGD;;;;
;HAN;;;;
X3;HLX;;;;
HF;HLF;;;;
HB;HAR;;;;
HQ;HMY;;;;
;NBR;;;;
;PYN;;;;
;HAV;;;;
HA;HAL;;;;
HP;;;;;
;HKR;;;;
;HMX;;;;
BH;;;;;
;HKI;;;;
;HZL;;;;
HN;HVY;;;;
;HVL;;;;
;HDC;;;;
;HCB;;;;
;HCL;;;;
;HHP;;;;
;HLR;;;;
;ALJ;;;;
;HEB;;;;
;HFR;;;;
;HYH;;;;
;HLM;;;;
;HLI;;;;
;HTP;;;;
;HLU;;;;
;MCM;;;;
;HHE;;;;
;HRA;;;;
;HIF;;;;
;HIG;;;;
;HLK;;;;
;HMC;;;;
;HEA;;;;
;CDY;;;;
;HIB;;;;
;HLC;;;;
;COV;;;;
;HEL;;;;
;HCP;;;;
;JKY;;;;
;MVK;;;;
;HAP;;;;
;HAA;;;;
;HNT;;;;
;HEN;;;;
;HHH;;;;
JB;JBA;;;;
;HDR;;;;
;SCO;;;;
;OCE;;;;
ZU;HCY;;;;
;HLP;;;;
;HPL;;;;
;HEC;;;;
;HSU;;;;
;HSI;;;;
;HLT;;;;
;HIT;;;;
;OFA;;;;
;HLT;;;;
9I;HTA;;;;
;HTS;;;;
;HLW;;;;
HJ;HEJ;;;;
HW;FHE;;;;
;HLG;;;;
2L;OAW;;;;
;HMS;;;;
;HAC;;;;
;SSH;;;;
;MRX;;;;
;HED;;;;
EO;ALX;;;;
UD;HER;;;;
;HHS;;;;
5K;HFY;;;;
;HLB;;;;
;HWY;;;;
;HSH;;;;
;HIS;;;;
;HGA;;;;
;NTH;;;;
;ABH;;;;
H5;HOA;;;;
;HIN;;;;
;HOL;;;;
HC;HCC;;;;
;HTR;;;;
;HMV;;;;
;HAS;;;;
HX;CRK;;;;
RH;HKC;;;;
UO;HKE;;;;
A6;HTU;;;;
;HEX;;;;
;HPJ;;;;
HH;;;;;
QX;QXE;;;;
;KOK;;;;
;HSM;;;;
;HOR;;;;
BN;HZA;;;;
;HPS;;;;
;HUD;;;;
;HOZ;;;;
;HDI;;;;
;HHO;;;;
;GGV;;;;
;OZU;;;;
;HUB;;;;
;HUS;;;;
;GMH;;;;
;WHR;;;;
;HUV;;;;
;HUF;;;;
;HYA;;;;
;HYC;;;;
;HYD;;;;
H4;;;;;
;HKB;;;;
;ETI;;;;
;IJW;;;;
;IIC;;;;
;EXP;;;;
;IWL;;;;
IK;KAR;;;;
;ICN;;;;
;IAC;;;;
;IFM;;;;
;ITC;;;;
II;CSQ;;;;
0C;IBL;;;;
;BBL;;;;
;YYY;;;;
C3;IPR;;;;
;CIC;;;;
;IDG;;;;
;IFL;;;;
;RDE;;;;
;IJM;;;;
;IKK;;;;
;IKN;;;;
;BLU;;;;
;XGG;;;;
1F;;;;;
;IPA;;;;
;IPM;;;;
;LVB;;;;
;ISD;;;;
1U;;;;;
;FDF;;;;
IB;IBE;;;;
I2;IBS;;;;
;IBR;;;;
;IBT;;;;
TY;IWD;;;;
FW;IBX;;;;
;IBC;;;;
;AKI;;;;
;RAC;;;;
;FRC;;;;
D8;IBK;;;;
;ICD;;;;
;ICA;;;;
;IUS;;;;
;ICJ;;;;
FI;ICE;;;;
;ICG;;;;
;IKR;;;;
;CIO;;;;
;ILV;;;;
;IDL;;;;
V8;IAR;;;;
;ILP;;;;
;ILL;;;;
;IMR;;;;
;ITX;;;;
;PNX;;;;
;IMT;;;;
DH;IDE;;;;
;IDP;;;;
6E;IGO;;;;
;IIL;;;;
;IFC;;;;
IC;IAC;;;;
;IDR;;;;
I9;IBU;;;;
;IDA;;;;
QZ;AWQ;;;;
IO;IAA;;;;
;IPN;;;;
;ITN;;;;
;FFI;;;;
C4;IMX;;;;
;INS;;;;
;IVA;;;;
;INC;;;;
;ICC;;;;
;INT;;;;
;INL;;;;
;FFL;;;;
;XRA;;;;
;ITW;;;;
;INX;;;;
H4;IIN;;;;
;CAR;;;;
;NTT;;;;
;TCU;;;;
;ITA;;;;
;ICN;;;;
;UGL;;;;
;IMA;;;;
;ITS;;;;
D6;ILN;;;;
;NTE;;;;
ZA;SUW;;;;
;IVT;;;;
RS;ICT;;;;
;ICP;;;;
;IFT;;;;
;IJT;;;;
;RFL;;;;
;IFF;;;;
;IGN;;;;
;ISN;;;;
;IWY;;;;
;MTF;;;;
;IHE;;;;
ID;ITK;;;;
;IAK;;;;
;EXX;;;;
;IAS;;;;
;IAX;;;;
6I;IBZ;;;;
;IBY;;;;
;ICS;;;;
;ICX;;;;
;RED;;;;
;IIG;;;;
;IFX;;;;
;IJA;;;;
;HSP;;;;
;RSQ;;;;
;ISF;;;;
;THN;;;;
;ITH;;;;
;IPT;;;;
;IKY;;;;
3L;ISK;;;;
I4;FWA;;;;
;ITU;;;;
;INV;;;;
;IND;;;;
;IOA;;;;
IR;IRA;;;;
EP;IRC;;;;
;IRB;;;;
;IRG;;;;
IA;IAW;;;;
;BIS;;;;
;IRL;;;;
;RDK;;;;
;XMR;;;;
IH;MZA;;;;
;KCE;;;;
;ISI;;;;
;ILF;;;;
;XYZ;;;;
;ISA;;;;
;SOY;;;;
;DQA;;;;
;IOM;;;;
2S;SDY;;;;
;MTP;;;;
;ILC;;;;
;IAJ;;;;
CN;;;;;
;ICB;;;;
IF;ISW;;;;
;IGS;;;;
WC;ISV;;;;
;IOS;;;;
;IAI;;;;
;IAF;;;;
6H;ISR;;;;
;IST;;;;
FS;ACL;;;;
;IFS;;;;
GI;IKA;;;;
;IVS;;;;
;IVW;;;;
;IJE;;;;
;OIC;;;;
;IXR;;;;
H9;IZM;;;;
;IZA;;;;
HC;;;;;
;IMG;;;;
;JTF;;;;
;JAS;;;;
;JTN;;;;
;JGJ;;;;
;JNY;;;;
;JKR;;;;
;JWD;;;;
;JSH;;;;
;JCB;;;;
;RFX;;;;
XM;;;;;
JC;JEX;;;;
JO;JAZ;;;;
;JDA;;;;
;JDP;;;;
;JHM;;;;
;TQM;;;;
MT;JMC;;;;
1M;;;;;
;JSJ;;;;
;JES;;;;
;JCK;;;;
JI;JAE;;;;
;JAW;;;;
;JMB;;;;
;WWW;;;;
;FJX;;;;
;JAK;;;;
;JAX;;;;
3X;JAC;;;;
;JSV;;;;
JL;JAL;;;;
JL;JAL;;;;
EG;JAA;;;;
NU;JTA;;;;
JA;JAT;;;;
VJ;JTY;;;;
J9;JZR;;;;
7C;JJA;;;;
;JNY;;;;
;XLD;;;;
;JPN;;;;
O2;JEA;;;;
;JSI;;;;
9W;JAI;;;;
QJ;;;;;
;JTX;;;;
PP;PJS;;;;
;BZF;;;;
;JCF;;;;
;JCT;;;;
;JCX;;;;
;DWW;;;;
;JED;;;;
;JEI;;;;
;RZA;;;;
;CFT;;;;
;JGD;;;;
;MJL;;;;
;JEK;;;;
;HTL;;;;
;JNR;;;;
;JRN;;;;
;JDI;;;;
3K;JSA;;;;
;JSM;;;;
;JTC;;;;
;JTT;;;;
;OPS;;;;
LS;EXS;;;;
;JFU;;;;
;OSW;;;;
B6;JBU;;;;
;JMG;;;;
;JMK;;;;
JF;JAA;;;;
;JAF;;;;
;JTL;;;;
;JAG;;;;
0J;JCS;;;;
;QNZ;;;;
;UEJ;;;;
;JCC;;;;
;JXA;;;;
;JEF;;;;
;JFL;;;;
;JIC;;;;
;JLX;;;;
;JLH;;;;
;JNV;;;;
;JPO;;;;
;MDJ;;;;
;JRI;;;;
;JEJ;;;;
;JEP;;;;
;JSE;;;;
SG;JGO;;;;
JQ;JST;;;;
GK;JJP;;;;
JM;JKT;;;;
;JXT;;;;
;RSP;;;;
;JPQ;;;;
JX;JEC;;;;
JO;JTG;;;;
;JTN;;;;
;JWY;;;;
GX;JXX;;;;
;JIB;;;;
;JSW;;;;
;HKN;;;;
;RAS;;;;
;JDG;;;;
;JBR;;;;
;JHN;;;;
;JON;;;;
;JMJ;;;;
;JMM;;;;
;JMT;;;;
;ODI;;;;
R5;JAV;;;;
J4;JCI;;;;
;JVK;;;;
;ENZ;;;;
;JNJ;;;;
;JUR;;;;
;JFS;;;;
;JUC;;;;
6J;JUB;;;;
;DKE;;;;
HO;DKH;;;;
;MEY;;;;
;DOJ;;;;
;JNL;;;;
;JFA;;;;
3Q;KCH;;;;
;KCR;;;;
KW;KHK;;;;
;KGZ;;;;
;KDC;;;;
;KSA;;;;
;KMI;;;;
KD;KLS;;;;
KD;KNI;;;;
WA;KLC;;;;
;KLH;;;;
KL;KLM;;;;
N2;QNK;;;;
;KMC;;;;
;KAI;;;;
K4;CKS;;;;
K9;KFS;;;;
CB*;KFS;;;;
;KES;;;;
RQ;KMF;;;;
E2;KMP;;;;
;KIZ;;;;
;KHE;;;;
;KSU;;;;
V2;AKT;;;;
;KRB;;;;
;KLG;;;;
;KAJ;;;;
;KAE;;;;
;KTV;;;;
;KTK;;;;
;KAT;;;;
KV;MVD;;;;
;XKA;;;;
;KRN;;;;
;KAW;;;;
;KAO;;;;
;KPH;;;;
;KKA;;;;
;KZS;;;;
;JFK;;;;
;KLX;;;;
;FKL;;;;
;KFA;;;;
;KDA;;;;
M5;KEN;;;;
;KBA;;;;
;KAH;;;;
KQ;KQA;;;;
;KVS;;;;
;KEY;;;;
;LYM;;;;
;FTP;;;;
BZ;KEE;;;;
K6;KZW;;;;
;WKH;;;;
;KHR;;;;
;KHP;;;;
;KRV;;;;
;KHO;;;;
;KHY;;;;
;UAK;;;;
;KNG;;;;
;BEZ;;;;
IT;KFR;;;;
;KNX;;;;
;KAS;;;;
;KIP;;;;
;KNS;;;;
;KTA;;;;
Y9;IRK;;;;
;KHA;;;;
;KHC;;;;
KP;KIA;;;;
;KRA;;;;
;KNA;;;;
;KHX;;;;
;KGT;;;;
;KOA;;;;
;OYE;;;;
7K;KGL;;;;
;KOM;;;;
;KMA;;;;
8J;KMV;;;;
;KNM;;;;
;KOB;;;;
KE;KAL;;;;
;KMG;;;;
;KSM;;;;
;KOS;;;;
;WOK;;;;
7B;KJC;;;;
;KFC;;;;
;KRG;;;;
;KRO;;;;
K9;KRI;;;;
;KYM;;;;
;OPC;;;;
GW;KIL;;;;
VD;KPA;;;;
;KZA;;;;
;KBV;;;;
KU;KAC;;;;
GO;KZU;;;;
;QVR;;;;
;KWN;;;;
N5;KGZ;;;;
;KTC;;;;
QH;LYN;;;;
R8;KGA;;;;
;DAM;;;;
;KGB;;;;
FK;KEW;;;;
;AOE;;;;
;LZF;;;;
;LBR;;;;
;LHB;;;;
;LLD;;;;
;LGA;;;;
;LGC;;;;
;JKA;;;;
;LTY;;;;
;LWL;;;;
;LAX;;;;
;LWA;;;;
YQ;LCT;;;;
;LYB;;;;
;LAH;;;;
;LJY;;;;
;LRB;;;;
;PHO;;;;
;LEX;;;;
;FNT;;;;
JF;LAB;;;;
LR;LRC;;;;
;LDE;;;;
KG;BNX;;;;
LA;LAN;;;;
4M;DSM;;;;
UC;LCO;;;;
;ARE;;;;
PZ;LAP;;;;
;LNC;;;;
LU;LXP;;;;
LP;LPE;;;;
NI;;;;;
;LSA;;;;
;APT;;;;
;OTN;;;;
;LCB;;;;
L5;;;;;
LO;LOT;;;;
;JKA;;;;
XO;LTE;;;;
L3;LTO;;;;
LT;LTU;;;;
;JFC;;;;
;LUK;;;;
;ASK;;;;
;LVT;;;;
;SKQ;;;;
;LAL;;;;
N6;JEV;;;;
;HCA;;;;
;LKL;;;;
;LKR;;;;
;LBH;;;;
;LMR;;;;
;TCR;;;;
;ISL;;;;
;PAP;;;;
IK;LKN;;;;
QL;RLN;;;;
;LZA;;;;
;LZT;;;;
;LLL;;;;
QV;LAO;;;;
;LKA;;;;
L7;LPN;;;;
;LRD;;;;
;LTC;;;;
;LAF;;;;
NG;LDA;;;;
OE[28];LDM;;;;
;LDI;;;;
;LEP;;;;
;LSU;;;;
;LAR;;;;
;LAY;;;;
;LPL;;;;
LQ;LAQ;;;;
;LAT;;;;
;LAD;;;;
;LEB;;;;
;LCA;;;;
LI;LIA;;;;
;LGD;;;;
;LWD;;;;
;LEN;;;;
;LOR;;;;
;LEL;;;;
LV;LVL;;;;
;LYW;;;;
LN;LAA;;;;
;LCR;;;;
;LIQ;;;;
;LCG;;;;
;LKD;;;;
;LME;;;;
;GCB;;;;
;GDQ;;;;
;LRT;;;;
;LSY;;;;
;NOT;;;;
;LMC;;;;
L7;LNP;;;;
;NEG;;;;
QL;LER;;;;
;LSE;;;;
;TUY;;;;
;ALR;;;;
ZE;LCD;;;;
;LCN;;;;
;LCM;;;;
;EDD;;;;
;EDR;;;;
;FED;;;;
;LMN;;;;
;LIJ;;;;
;UMA;;;;
;LEC;;;;
;SMS;;;;
TM;LAM;;;;
;LAW;;;;
;WGT;;;;
JT;LNI;;;;
;LEU;;;;
;LYF;;;;
;LRA;;;;
LM;LVG;;;;
LB;LLB;;;;
;LNA;;;;
;XLG;;;;
;LAC;;;;
;XDD;;;;
;CBD;;;;
;LNG;;;;
LC;LOG;;;;
;CLV;;;;
;LMS;;;;
;LCY;;;;
;LNX;;;;
;LOV;;;;
;LHC;;;;
;LSS;;;;
;ORA;;;;
;LGT;;;;
;LRR;;;;
;LSC;;;;
;TAS;;;;
;LTW;;;;
;LKE;;;;
;LUT;;;;
;LVD;;;;
HE;LGW;;;;
LH;DLH;;;;
LH;GEC;;;;
CL;CLH;;;;
L1;;;;;
;LHT;;;;
DV;LTF;;;;
L5;LTR;;;;
;LHS;;;;
;UNY;;;;
LG;LGL;;;;
;LXA;;;;
;LUV;;;;
;LFE;;;;
;LXO;;;;
;LUZ;;;;
5V;UKW;;;;
;LYD;;;;
;LCH;;;;
L2;LYC;;;;
;LXF;;;;
;LYX;;;;
L4;SSX;;;;
Z8;AZN;;;;
MJ;LPR;;;;
;LAU;;;;
LT;SNG;;;;
LJ;JNA;;;;
Q2;DQA;;;;
;MMH;;;;
;HOG;;;;
;MTS;;;;
;MSF;;;;
;MXS;;;;
;MHF;;;;
;MWM;;;;
;MSJ;;;;
;MWI;;;;
;MYP;;;;
;RDK;;;;
;MLV;;;;
;MMJ;;;;
;MXF;;;;
OD;MXD;;;;
;MJC;;;;
;PLG;;;;
;DZR;;;;
;MSN;;;;
;MFB;;;;
;HTL;;;;
;JNH;;;;
;MCF;;;;
;MRG;;;;
AQ;MPJ;;;;
;TFG;;;;
M7;MAA;;;;
MH;MWG;;;;
IN;MAK;;;;
;MCC;;;;
;MGA;;;;
;JLA;;;;
OM;MGL;;;;
;MNC;;;;
;MKA;;;;
MB;MNB;;;;
;EBF;;;;
;MCV;;;;
;MAQ;;;;
;MCN;;;;
;MTD;;;;
CC;MCK;;;;
;MCS;;;;
;MDH;;;;
DM;;;;;
;MJB;;;;
;MGR;;;;
;MLH;;;;
W5;IRM;;;;
M2;MZS;;;;
;MAT;;;;
;MAJ;;;;
;AKM;;;;
;MLG;;;;
;MLX;;;;
;MKK;;;;
MH;MAS;;;;
;MAE;;;;
;VXP;;;;
;MTZ;;;;
;MLC;;;;
;MLS;;;;
;LOD;;;;
TF;SCW;;;;
R5;MAC;;;;
;MWS;;;;
MA;MAH;;;;
;MLB;;;;
RI;MDL;;;;
AE;MDA;;;;
JE;MNO;;;;
;MHN;;;;
;MTO;;;;
;MNR;;;;
;MAN;;;;
;MTS;;;;
;MNX;;;;
;MAD;;;;
;MAR;;;;
;MCP;;;;
;MGI;;;;
;MRK;;;;
;MKO;;;;
6V;MRW;;;;
;MCE;;;;
M7;MSL;;;;
;XMA;;;;
;MBE;;;;
MP;MPH;;;;
;MRA;;;;
;MFA;;;;
;MVN;;;;
;TRP;;;;
;MTH;;;;
;MSY;;;;
;MSW;;;;
;MPL;;;;
;LMJ;;;;
Q4;;;;;
;MIA;;;;
;MNV;;;;
;MRF;;;;
;MWY;;;;
;MDE;;;;
;MVR;;;;
H5;MVL;;;;
;MAI;;;;
;MSF;;;;
;MAX;;;;
8M;MXL;;;;
;MXU;;;;
MY;MXJ;;;;
;MXS;;;;
;MXP;;;;
MW;MYD;;;;
7M;MYI;;;;
;MBS;;;;
;MCH;;;;
;MKL;;;;
;DAC;;;;
;MDS;;;;
;MEK;;;;
;MDM;;;;
;MRZ;;;;
;MCL;;;;
;MDF;;;;
;MDY;;;;
;MEJ;;;;
;MGK;;;;
;MEL;;;;
M8;MKN;;;;
IM;MNJ;;;;
;;;;;
;MXX;;;;
;MEC;;;;
;POV;;;;
;MRD;;;;
;MHL;;;;
;DSL;;;;
;MEM;;;;
IG;ISS;;;;
;MEI;;;;
MZ;MNA;;;;
YV;ASH;;;;
XJ;MES;;;;
;MSQ;;;;
;MET;;;;
;MER;;;;
;MVI;;;;
;MEX;;;;
;MTR;;;;
;MTJ;;;;
;PIX;;;;
;MPS;;;;
;MXB;;;;
;MJT;;;;
MX;MXA;;;;
;MXT;;;;
;HUR;;;;
LL;BSK;;;;
;OWL;;;;
;MPT;;;;
;BIB;;;;
;WIZ;;;;
;NYL;;;;
;MPA;;;;
;MJR;;;;
ME;MEA;;;;
;MID;;;;
;MFR;;;;
;MIS;;;;
JI;MDW;;;;
ML;MDW;;;;
;FLA;;;;
;FAX;;;;
YX;MEP;;;;
MY;MWA;;;;
;NIT;;;;
;MWT;;;;
;HTE;;;;
MJ;MLR;;;;
;MAB;;;;
;RJM;;;;
;MLK;;;;
;DLK;;;;
;MFS;;;;
;OXO;;;;
;MIM;;;;
;NAB;;;;
;OMR;;;;
;EBE;;;;
;MAZ;;;;
;MNL;;;;
;MNS;;;;
;WDG;;;;
;LIR;;;;
;MIC;;;;
;MIR;;;;
;MIF;;;;
;MOS;;;;
;MAF;;;;
;MSN;;;;
;MRN;;;;
;BDG;;;;
;MVA;;;;
M4;MSA;;;;
;MBO;;;;
;MXE;;;;
;MFZ;;;;
;MOW;;;;
MW;MUL;;;;
;MLE;;;;
2M;MDV;;;;
;MVG;;;;
;RRV;;;;
ZB;MON;;;;
;MNH;;;;
8I;;;;;
;MFC;;;;
;MDB;;;;
;MTI;;;;
;MKY;;;;
YM;MGX;;;;
5M;MNT;;;;
;MNY;;;;
;MAL;;;;
;MSS;;;;
;MRO;;;;
3R;GAI;;;;
;MPI;;;;
M9;MSI;;;;
NM;NZM;;;;
;MTN;;;;
N4;MTC;;;;
;PKP;;;;
;BRR;;;;
;MBI;;;;
;MHA;;;;
;MPC;;;;
;MTV;;;;
;MDN;;;;
;CMJ;;;;
;MTX;;;;
;WBR;;;;
;MFT;;;;
;MNZ;;;;
;MUA;;;;
;MMR;;;;
;MAW;;;;
;MYW;;;;
VZ;MYT;;;;
UB;UBA;;;;
8M;MMA;;;;
;MAV;;;;
;MYA;;;;
;VKG;;;;
;AAD;;;;
M2;MHV;;;;
;NAK;;;;
;NSR;;;;
;NEW;;;;
;SIQ;;;;
;NEJ;;;;
;NHV;;;;
;NHC;;;;
;DMD;;;;
6N;NIN;;;;
N5;FEY;;;;
;NUB;;;;
;NJA;;;;
;ROW;;;;
;NLG;;;;
;NHG;;;;
;WAR;;;;
;ANL;;;;
;NHZ;;;;
;BFN;;;;
;NAH;;;;
;NKL;;;;
;MRE;;;;
;NDF;;;;
;CNJ;;;;
DV;ACK;;;;
;NYA;;;;
;NAP;;;;
;NCM;;;;
P9;;;;;
UE;NAS;;;;
;;;;;
;NJC;;;;
;NCO;;;;
;NTK;;;;
;NSR;;;;
;RFI;;;;
;NAN;;;;
N4;NCN;;;;
N7;ROK;;;;
NA;NAL;;;;
N8;NCR;;;;
IN;NIH;;;;
;KUS;;;;
9O;;;;;
;LFI;;;;
;GTY;;;;
;TNC;;;;
;NXT;;;;
;GRD;;;;
;JTE;;;;
;AND;;;;
NC;NJS;;;;
;NOL;;;;
;NLS;;;;
;NAE;;;;
CE;NTW;;;;
;NWZ;;;;
;EVM;;;;
;NRR;;;;
;NRK;;;;
;NVC;;;;
;NAV;;;;
;NVP;;;;
;NAY;;;;
;IRI;;;;
;NVM;;;;
;NVL;;;;
;XNV;;;;
1N;;;;;
;XNS;;;;
;NZA;;;;
;NEB;;;;
;NEC;;;;
;NCG;;;;
;NFT;;;;
;NLA;;;;
;NLC;;;;
;CGE;;;;
RA;RNA;;;;
NO;NOS;;;;
;TOX;;;;
;NSL;;;;
1I;EJA;;;;
;NET;;;;
;NEZ;;;;
EJ;NEA;;;;
;NHT;;;;
;NWD;;;;
;NYH;;;;
;GRY;;;;
;KRC;;;;
;HVA;;;;
;NLT;;;;
2N;NTJ;;;;
;NXF;;;;
;NXS;;;;
;NIS;;;;
;NCN;;;;
;NGA;;;;
;NGR;;;;
;NGX;;;;
;EXT;;;;
HG;NLY;;;;
;NKV;;;;
;NSA;;;;
;NVA;;;;
;NLW;;;;
;NBS;;;;
KZ;NCA;;;;
;NVK;;;;
;SRG;;;;
;SRD;;;;
;NOH;;;;
;AKG;;;;
;NBL;;;;
DD;NOK;;;;
XW;NCT;;;;
;NRL;;;;
;NMD;;;;
;NOC;;;;
;NEF;;;;
5N;AUL;;;;
JH;NES;;;;
6N;NRD;;;;
;NDS;;;;
N4;NWS;;;;
;NRT;;;;
N5;;;;;
;NCF;;;;
;FNA;;;;
;NOA;;;;
;HMF;;;;
;NRX;;;;
;NIR;;;;
;NOR;;;;
;DOC;;;;
;RTV;;;;
;NAI;;;;
NA;NAO;;;;
;HMR;;;;
;NAJ;;;;
;NAT;;;;
;NFC;;;;
;NBN;;;;
;NCB;;;;
;NCC;;;;
N9;;;;;
M3;NFA;;;;
;NRC;;;;
;SBX;;;;
;NRV;;;;
;NWW;;;;
;PTO;;;;
;NEN;;;;
;VBG;;;;
HW;NWL;;;;
;NLL;;;;
;NFL;;;;
;NSF;;;;
;NCE;;;;
;NEE;;;;
;NPX;;;;
NC;NAC;;;;
;BYC;;;;
;NDA;;;;
;CMU;;;;
U7;;;;;
;NEX;;;;
;NIC;;;;
;NTX;;;;
;NTA;;;;
;KOE;;;;
;NSS;;;;
;NHL;;;;
;NAL;;;;
;NWE;;;;
NW;NWA;;;;
;;;;;
FY;NWR;;;;
;NWT;;;;
J3;PLR;;;;
;NWN;;;;
;NAM;;;;
DY;NAX;;;;
DI;NRS;;;;
DN;NAA;;;;
D8;IBK;;;;
DU;NLH;;;;
DH;NAN;;;;
;TFN;;;;
;XNT;;;;
BJ;LBT;;;;
O9;NOV;;;;
;PTR;;;;
1I;NVR;;;;
VQ;NVQ;;;;
;NVG;;;;
;NSP;;;;
;NBE;;;;
;NPO;;;;
;NOY;;;;
N6;ACQ;;;;
;NHR;;;;
;NUN;;;;
;NIN;;;;
;NYS;;;;
1I;NJE;;;;
NK;NKS;;;;
;ORN;;;;
;ONS;;;;
;FET;;;;
;OCN;;;;
UQ;OCM;;;;
;DRL;;;;
;OWE;;;;
;JPA;;;;
O8;OHK;;;;
;BCN;;;;
VC;VCX;;;;
;OCS;;;;
;TUK;;;;
O6;ONE;;;;
O2;;;;;
;ODS;;;;
;ODY;;;;
;FOC;;;;
;GBO;;;;
;OKJ;;;;
;OKP;;;;
;OKA;;;;
;OKL;;;;
;OLX;;;;
;KVK;;;;
OA;OAL;;;;
;OLY;;;;
WY;OMA;;;;
;ORF;;;;
OV;OMS;;;;
;OAV;;;;
OE;LDM;;;;
OY;OAE;;;;
;OMF;;;;
;ORL;;;;
;OTG;;;;
;OTM;;;;
;MED;;;;
8Q;OHY;;;;
;OPA;;;;
;OSA;;;;
;BOS;;;;
;ORR;;;;
;OLE;;;;
;OTP;;;;
;OPV;;;;
;LLO;;;;
;OAX;;;;
;ORD;;;;
;ORJ;;;;
;ORE;;;;
;ORX;;;;
;ORK;;;;
;BUE;;;;
;ORM;;;;
R2;ORB;;;;
;OTA;;;;
;OML;;;;
;OVV;;;;
;OTR;;;;
;ORN;;;;
OX;OEA;;;;
;NGK;;;;
;OAC;;;;
QO;OGN;;;;
;OED;;;;
;OIX;;;;
;KOV;;;;
;RNG;;;;
;OAD;;;;
;OSH;;;;
;OCO;;;;
OL;OLT;;;;
;FNL;;;;
ON;RON;;;;
;OOT;;;;
OJ;OLA;;;;
;OAR;;;;
;OXE;;;;
;WDK;;;;
;OAA;;;;
OZ;OZR;;;;
O7;OZJ;;;;
OA;OAL;;;;
OB;AAN;;;;
OK;CSA;;;;
;HRS;;;;
;PNA;;;;
;RSL;;;;
;NCT;;;;
;PRT;;;;
;PXT;;;;
;BPH;;;;
;PFY;;;;
;PXR;;;;
;PNC;;;;
;PMI;;;;
;KTL;;;;
;PCR;;;;
PV;PNR;;;;
9Q;PBA;;;;
;PDQ;;;;
;XAS;;;;
;PDG;;;;
PU;PUA;;;;
U4;PMT;;;;
;PRP;;;;
OH;JIA;;;;
;KST;;;;
;WIS;;;;
Y5;PCE;;;;
;PAB;;;;
;PRC;;;;
;PAQ;;;;
;PXP;;;;
BL;PIC;;;;
;PAK;;;;
;PCV;;;;
;PCX;;;;
DJ;PBN;;;;
;PQA;;;;
8P;PCO;;;;
Q8;PEC;;;;
;PFA;;;;
;PIN;;;;
;PSA;;;;
;PCJ;;;;
;PPM;;;;
;PAR;;;;
LW;NMI;;;;
GX;;;;;
;PFR;;;;
;RCY;;;;
;PAE;;;;
;PKW;;;;
PK;PIA;;;;
;PKR;;;;
;LPA;;;;
;PPC;;;;
GP;PTP;;;;
PF;PNW;;;;
;JSP;;;;
NR;PIR;;;;
;PFN;;;;
;ODM;;;;
;PAX;;;;
;XPA;;;;
7N;PWD;;;;
PN;;;;;
PA;PAA;;;;
PA;PAA;;;;
;PEA;;;;
;PHT;;;;
;PMA;;;;
;PNC;;;;
;PNF;;;;
;PGI;;;;
;PEI;;;;
;PVI;;;;
;PNH;;;;
;PHU;;;;
;PNM;;;;
;PAH;;;;
;AFD;;;;
P8;PTN;;;;
;HMP;;;;
;PAI;;;;
;PDI;;;;
;PGX;;;;
;PGF;;;;
;PRR;;;;
I7;PMW;;;;
;APE;;;;
;IRE;;;;
;PRA;;;;
;PST;;;;
;FAP;;;;
;PSC;;;;
P3;PTB;;;;
;PTC;;;;
;BYT;;;;
;ETL;;;;
;PHE;;;;
;IRP;;;;
;KGC;;;;
;PRL;;;;
;PBY;;;;
HP;HPA;;;;
;PVU;;;;
;PXA;;;;
PC;PGT;;;;
PE;PEV;;;;
1I;;;;;
;HAK;;;;
;PDF;;;;
;PEX;;;;
;PAS;;;;
;PEM;;;;
;PDY;;;;
KS;PEN;;;;
;PNE;;;;
;PCA;;;;
